Sequence Number,Value
166,127
167,127
168,127
169,127
170,127
171,127
172,127
173,127
174,127
175,127
176,127
177,127
178,127
179,127
180,127
181,127
182,127
183,127
184,127
185,127
186,127
187,127
188,127
189,127
190,127
191,127
192,127
193,127
194,127
195,127
196,127
197,127
198,127
199,127
200,127
201,127
202,127
203,127
204,127
205,127
206,127
207,127
208,127
209,127
210,127
211,127
212,127
213,127
214,127
215,127
216,127
217,127
218,127
219,127
220,127
221,127
222,127
223,127
224,127
225,127
226,127
227,127
228,127
229,127
230,127
231,127
232,127
233,127
234,127
235,127
236,127
237,127
238,127
239,127
240,127
241,127
242,127
243,127
244,127
245,127
246,127
247,127
248,127
249,127
250,127
251,127
252,127
253,127
254,127
255,127
0,127
1,127
2,127
3,127
4,127
5,127
6,127
7,127
8,127
9,127
10,127
11,127
12,127
13,127
14,127
15,127
16,127
17,127
18,127
19,127
20,127
21,127
22,127
23,127
24,127
25,127
26,127
27,127
28,127
29,127
30,127
31,127
32,127
33,127
34,127
35,127
36,127
37,127
38,127
39,127
40,127
41,127
42,127
43,127
44,127
45,127
46,127
47,127
48,127
49,127
50,127
51,127
52,127
53,127
54,127
55,127
56,127
57,127
58,127
59,127
60,127
61,127
62,127
63,127
64,127
65,127
66,127
67,127
68,127
69,127
70,127
71,127
72,127
73,127
74,127
75,127
76,127
77,127
78,127
79,127
80,127
81,127
82,127
83,127
84,127
85,127
86,127
87,127
88,127
89,127
90,127
91,127
92,127
93,127
94,127
95,127
96,127
97,127
98,127
99,127
100,127
101,127
102,127
103,127
104,127
105,127
106,127
107,127
108,127
109,127
110,127
111,127
112,127
113,127
114,127
115,127
116,127
117,127
118,127
119,127
120,127
121,127
122,127
123,127
124,127
125,127
126,127
127,127
128,127
129,127
130,127
131,127
132,127
133,127
134,127
135,127
136,127
137,127
138,127
139,127
140,127
141,127
142,127
143,127
144,127
145,127
146,127
147,127
148,127
149,127
150,127
151,127
152,127
153,127
154,127
155,127
156,127
157,127
158,127
159,127
160,127
161,127
162,127
163,127
164,127
165,127
166,127
167,127
168,127
169,127
170,127
171,127
172,127
173,127
174,127
175,127
176,127
177,127
178,127
179,127
180,127
181,127
182,127
183,127
184,127
185,127
186,127
187,127
188,127
189,127
190,127
191,127
192,127
193,127
194,127
195,127
196,127
197,127
198,127
199,127
200,127
201,127
202,127
203,127
204,127
205,127
206,127
207,127
208,127
209,127
210,127
211,127
212,127
213,127
214,127
215,127
216,127
217,127
218,127
219,127
220,127
221,127
222,127
223,127
224,127
225,127
226,127
227,127
228,127
229,127
230,127
231,127
232,127
233,127
234,127
235,127
236,127
237,127
238,127
239,127
240,127
241,127
242,127
243,127
244,127
245,127
246,127
247,127
248,127
249,127
250,127
251,127
252,127
253,127
254,127
255,127
0,127
1,127
2,127
3,127
4,127
5,127
6,127
7,127
8,127
9,127
10,127
11,127
12,127
13,127
14,127
15,127
16,127
17,127
18,127
19,127
20,127
21,127
22,127
23,127
24,127
25,127
26,127
27,127
28,127
29,127
30,127
31,127
32,127
33,127
34,127
35,127
36,127
37,127
38,127
39,127
40,127
41,127
42,127
43,127
44,127
45,127
46,127
47,127
48,127
49,127
50,127
51,127
52,127
53,127
54,127
55,127
56,127
57,127
58,127
59,127
60,127
61,127
62,127
63,127
64,127
65,127
66,127
67,127
68,127
69,127
70,127
71,127
72,127
73,127
74,127
75,127
76,127
77,127
78,127
79,127
80,127
81,127
82,127
83,127
84,127
85,127
86,127
87,127
88,127
89,127
90,127
91,127
92,127
93,127
94,127
95,127
96,127
97,127
98,127
99,127
100,127
101,127
102,127
103,127
104,127
105,127
106,127
107,127
108,127
109,127
110,127
111,127
112,127
113,127
114,127
115,127
116,127
117,127
118,127
119,127
120,127
121,127
122,127
123,127
124,127
125,127
126,127
127,127
128,127
129,127
130,127
131,127
132,127
133,127
134,127
135,127
136,127
137,127
138,127
139,127
140,127
141,127
142,127
143,127
144,127
145,127
146,127
147,127
148,127
149,127
150,127
151,127
152,127
153,127
154,127
155,127
156,127
157,127
158,127
159,127
160,127
161,127
162,127
163,127
164,127
165,127
166,127
167,127
168,127
169,127
170,127
171,127
172,127
173,127
174,127
175,127
176,127
177,127
178,127
179,127
180,127
181,127
182,127
183,127
184,127
185,127
186,127
187,127
188,127
189,127
190,127
191,127
192,127
193,127
194,127
195,127
196,127
197,127
198,127
199,127
200,127
201,127
202,127
203,127
204,127
205,127
206,127
207,127
208,127
209,127
210,127
211,127
212,127
213,127
214,127
215,127
216,127
217,127
218,127
219,127
220,127
221,127
222,127
223,127
224,127
225,127
226,127
227,127
228,127
229,127
230,127
231,127
232,127
233,127
234,127
235,127
236,127
237,127
238,127
239,127
240,127
241,127
242,127
243,127
244,127
245,127
246,127
247,127
248,127
249,127
250,127
251,127
252,127
253,127
254,127
255,127
0,127
1,127
2,127
3,127
4,127
5,127
6,127
7,127
8,127
9,127
10,127
11,127
12,127
13,127
14,127
15,127
16,127
17,127
18,127
19,127
20,127
21,127
22,127
23,127
24,127
25,127
26,127
27,127
28,127
29,127
30,127
31,127
32,127
33,128
34,128
35,127
36,127
37,128
38,127
39,127
40,127
41,127
42,127
43,127
44,127
45,127
46,127
47,127
48,127
49,127
50,127
51,127
52,127
53,127
54,127
55,127
56,127
57,127
58,127
59,127
60,127
61,127
62,127
63,127
64,127
65,127
66,127
67,127
68,127
69,127
70,127
71,127
72,127
73,127
74,127
75,127
76,127
77,127
78,127
79,127
80,127
81,127
82,127
83,127
84,127
85,127
86,127
87,127
88,127
89,127
90,127
91,127
92,127
93,127
94,127
95,127
96,127
97,127
98,127
99,127
100,127
101,127
102,127
103,127
104,127
105,127
106,127
107,127
108,127
109,127
110,127
111,127
112,127
113,127
114,127
115,127
116,127
117,127
118,127
119,127
120,127
121,127
122,127
123,127
124,127
125,127
126,127
127,127
128,127
129,127
130,127
131,127
132,127
133,127
134,127
135,127
136,127
137,127
138,127
139,127
140,127
141,127
142,127
143,127
144,127
145,127
146,127
147,127
148,127
149,127
150,127
151,127
152,127
153,127
154,127
155,127
156,127
157,127
158,127
159,127
160,127
161,127
162,127
163,127
164,127
165,127
166,127
167,127
168,127
169,127
170,127
171,127
172,127
173,127
174,127
175,127
176,127
177,127
178,127
179,127
180,127
181,127
182,127
183,127
184,127
185,127
186,127
187,127
188,127
189,127
190,127
191,127
192,127
193,127
194,127
195,127
196,127
197,127
198,127
199,127
200,127
201,127
202,127
203,127
204,127
205,127
206,127
207,127
208,127
209,127
210,127
211,127
212,127
213,127
214,127
215,127
216,127
217,127
218,127
219,127
220,127
221,127
222,127
223,127
224,127
225,127
226,127
227,127
228,127
229,127
230,127
231,127
232,127
233,127
234,127
235,127
236,127
237,127
238,127
239,127
240,127
241,127
242,127
243,127
244,127
245,127
246,127
247,127
248,127
249,127
250,127
251,127
252,127
253,127
254,127
255,127
0,127
1,127
2,127
3,127
4,127
5,127
6,127
7,127
8,127
9,127
10,127
11,127
12,127
13,127
14,127
15,127
16,127
17,127
18,127
19,127
20,127
21,127
22,127
23,127
24,127
25,127
26,127
27,127
28,127
29,127
30,127
31,127
32,127
33,127
34,127
35,127
36,127
37,127
38,127
39,127
40,127
41,127
42,127
43,127
44,127
45,127
46,127
47,127
48,127
49,127
50,127
51,127
52,127
53,127
54,127
55,127
56,127
57,127
58,127
59,127
60,127
61,127
62,127
63,127
64,127
65,127
66,127
67,127
68,127
69,127
70,127
71,127
72,127
73,127
74,127
75,127
76,127
77,127
78,127
79,127
80,127
81,127
82,127
83,127
84,127
85,127
86,127
87,127
88,127
89,127
90,127
91,127
92,127
93,127
94,127
95,127
96,127
97,127
98,127
99,127
100,127
101,127
102,127
103,127
104,127
105,127
106,127
107,127
108,127
109,127
110,127
111,127
112,127
113,127
114,127
115,127
116,127
117,127
118,127
119,127
120,127
121,127
122,127
123,127
124,127
125,127
126,127
127,127
128,127
129,127
130,127
131,127
132,127
133,127
134,127
135,127
136,127
137,127
138,127
139,127
140,127
141,127
142,127
143,127
144,127
145,127
146,127
147,127
148,127
149,127
150,127
151,127
152,127
153,127
154,127
155,127
156,127
157,127
158,127
159,127
160,127
161,127
162,127
163,127
164,127
165,127
166,127
167,127
168,127
169,127
170,127
171,127
172,127
173,127
174,127
175,127
176,127
177,127
178,127
179,127
180,127
181,127
182,127
183,127
184,127
185,127
186,127
187,127
188,127
189,127
190,127
191,127
192,127
193,127
194,127
195,127
196,127
197,127
198,127
199,127
200,127
201,127
202,127
203,127
204,127
205,127
206,127
207,127
208,127
209,127
210,127
211,127
212,127
213,127
214,127
215,127
216,127
217,127
218,127
219,127
220,127
221,127
222,127
223,127
224,127
225,127
226,127
227,127
228,127
229,127
230,127
231,127
232,127
233,127
234,127
235,127
236,127
237,127
238,127
239,127
240,127
241,127
242,127
243,127
244,127
245,127
246,127
247,127
248,127
249,127
250,127
251,127
252,127
253,127
254,127
255,127
0,127
1,127
2,127
3,127
4,127
5,127
6,127
7,127
8,127
9,127
10,127
11,127
12,127
13,127
14,127
15,127
16,127
17,127
18,127
19,127
20,127
21,127
22,127
23,127
24,127
25,127
26,127
27,127
28,127
29,127
30,127
31,127
32,127
33,127
34,127
35,127
36,127
37,127
38,127
39,127
40,127
41,127
42,127
43,127
44,127
45,127
46,127
47,127
48,127
49,127
50,127
51,127
52,127
53,127
54,127
55,127
56,127
57,127
58,127
59,127
60,127
61,127
62,127
63,127
64,127
65,127
66,127
67,127
68,127
69,127
70,127
71,127
72,127
73,127
74,127
75,127
76,127
77,127
78,127
79,127
80,127
81,127
82,127
83,127
84,127
85,127
86,127
87,127
88,127
89,127
90,127
91,127
92,127
93,127
94,127
95,127
96,127
97,127
98,127
99,127
100,127
101,127
102,127
103,127
104,127
105,127
106,127
107,127
108,127
109,127
110,127
111,127
112,127
113,127
114,127
115,127
116,127
117,127
118,127
119,127
120,127
121,127
122,127
123,127
124,127
125,127
126,127
127,127
128,127
129,127
130,127
131,127
132,127
133,127
134,127
135,127
136,127
137,127
138,127
139,127
140,127
141,127
142,127
143,127
144,127
145,127
146,127
147,127
148,127
149,127
150,127
151,127
152,127
153,127
154,127
155,127
156,127
157,127
158,127
159,127
160,127
161,127
162,127
163,127
164,127
165,127
166,127
167,127
168,127
169,127
170,127
171,127
172,127
173,127
174,127
175,127
176,127
177,127
178,127
179,127
180,127
181,127
182,127
183,127
184,127
185,127
186,127
187,127
188,127
189,127
190,127
191,127
192,127
193,127
194,127
195,127
196,127
197,127
198,127
199,127
200,127
201,127
202,127
203,127
204,127
205,127
206,127
207,127
208,127
209,127
210,127
211,127
212,127
213,127
214,127
215,127
216,127
217,127
218,127
219,127
220,127
221,127
222,127
223,127
224,127
225,127
226,127
227,127
228,127
229,127
230,127
231,127
232,127
233,127
234,127
235,127
236,127
237,127
238,127
239,127
240,127
241,127
242,127
243,127
244,127
245,127
246,127
247,127
248,127
249,127
250,127
251,127
252,127
253,127
254,127
255,127
0,127
1,127
2,127
3,127
4,127
5,127
6,127
7,127
8,127
9,127
10,127
11,127
12,127
13,127
14,127
15,127
16,127
17,127
18,127
19,127
20,127
21,127
22,127
23,127
24,127
25,127
26,127
27,127
28,127
29,127
30,127
31,127
32,127
33,127
34,127
35,127
36,127
37,127
38,127
39,127
40,127
41,127
42,127
43,127
44,127
45,127
46,127
47,127
48,127
49,127
50,127
51,127
52,127
53,127
54,127
55,127
56,127
57,127
58,127
59,127
60,127
61,127
62,127
63,127
64,127
65,127
66,127
67,127
68,127
69,127
70,127
71,127
72,127
73,127
74,127
75,127
76,127
77,127
78,127
79,127
80,127
81,127
82,127
83,127
84,127
85,127
86,127
87,127
88,127
89,127
90,127
91,127
92,127
93,127
94,127
95,127
96,127
97,127
98,127
99,127
100,127
101,127
102,127
103,127
104,127
105,127
106,127
107,127
108,127
109,127
110,127
111,127
112,127
113,127
114,127
115,127
116,127
117,127
118,127
119,127
120,127
121,127
122,127
123,127
124,127
125,127
126,127
127,127
128,127
129,127
130,127
131,127
132,127
133,127
134,127
135,127
136,127
137,127
138,127
139,127
140,127
141,127
142,127
143,127
144,127
145,127
146,127
147,127
148,127
149,127
150,127
151,127
152,127
153,127
154,127
155,127
156,127
157,127
158,127
159,127
160,127
161,127
162,127
163,127
164,127
165,127
166,127
167,127
168,127
169,127
170,127
171,127
172,127
173,127
174,127
175,127
176,127
177,127
178,127
179,127
180,127
181,127
182,127
183,127
184,127
185,127
186,127
187,127
188,127
189,127
190,127
191,127
192,127
193,127
194,127
195,127
196,127
197,127
198,127
199,127
200,127
201,127
202,127
203,127
204,127
205,127
206,127
207,127
208,127
209,127
210,127
211,127
212,127
213,127
214,127
215,127
216,127
217,127
218,127
219,127
220,127
221,127
222,127
223,127
224,127
225,127
226,127
227,127
228,127
229,127
230,127
231,127
232,127
233,127
234,127
235,127
236,127
237,127
238,127
239,127
240,127
241,127
242,127
243,127
244,127
245,127
246,127
247,127
248,127
249,127
250,127
251,127
252,127
253,127
254,127
255,127
0,127
1,127
2,127
3,127
4,127
5,127
6,127
7,127
8,127
9,127
10,127
11,127
12,127
13,127
14,127
15,127
16,127
17,127
18,127
19,127
20,127
21,127
22,127
23,127
24,127
25,127
26,127
27,127
28,127
29,127
30,127
31,127
32,127
33,127
34,127
35,127
36,127
37,127
38,127
39,127
40,127
41,127
42,127
43,127
44,127
45,127
46,127
47,127
48,127
49,127
50,127
51,127
52,127
53,127
54,127
55,127
56,127
57,127
58,127
59,127
60,127
61,127
62,127
63,127
64,127
65,127
66,127
67,127
68,127
69,127
70,127
71,127
72,127
73,127
74,127
75,127
76,127
77,127
78,127
79,127
80,127
81,127
82,127
83,127
84,127
85,127
86,127
87,127
88,127
89,127
90,127
91,127
92,127
93,127
94,127
95,127
96,127
97,127
98,127
99,127
100,127
101,127
102,127
103,127
104,127
105,127
106,127
107,127
108,127
109,127
110,127
111,127
112,127
113,127
114,127
115,127
116,127
117,127
118,127
119,127
120,127
121,127
122,127
123,127
124,127
125,127
126,127
127,127
128,127
129,127
130,127
131,127
132,127
133,127
134,127
135,127
136,127
137,127
138,127
139,127
140,127
141,127
142,127
143,127
144,127
145,127
146,127
147,127
148,127
149,127
150,127
151,127
152,127
153,127
154,127
155,127
156,127
157,127
158,127
159,127
160,127
161,127
162,127
163,127
164,127
165,127
166,127
167,127
168,127
169,127
170,127
171,127
172,127
173,127
174,127
175,127
176,127
177,127
178,127
179,127
180,127
181,127
182,127
183,127
184,127
185,127
186,127
187,127
188,127
189,127
190,127
191,127
192,127
193,127
194,127
195,127
196,127
197,127
198,127
199,127
200,127
201,127
202,127
203,127
204,127
205,127
206,127
207,127
208,127
209,127
210,127
211,127
212,127
213,127
214,127
215,127
216,127
217,127
218,127
219,127
220,127
221,127
222,127
223,127
224,127
225,127
226,127
227,127
228,127
229,127
230,127
231,127
232,127
233,127
234,127
235,127
236,127
237,127
238,127
239,127
240,127
241,127
242,127
243,127
244,127
245,127
246,127
247,127
248,127
249,127
250,127
251,127
252,127
253,127
254,127
255,127
0,127
1,127
2,127
3,127
4,127
5,127
6,127
7,127
8,127
9,127
10,127
11,127
12,127
13,127
14,127
15,127
16,127
17,127
18,127
19,127
20,127
21,127
22,127
23,127
24,127
25,127
26,127
27,127
28,127
29,127
30,127
31,127
32,127
33,127
34,127
35,127
36,127
37,127
38,127
39,127
40,127
41,127
42,127
43,127
44,127
45,127
46,127
47,127
48,127
49,127
50,127
51,127
52,127
53,127
54,127
55,127
56,127
57,127
58,127
59,127
60,127
61,127
62,127
63,127
64,127
65,127
66,127
67,127
68,127
69,127
70,127
71,127
72,127
73,127
74,127
75,127
76,127
77,127
78,127
79,127
80,127
81,127
82,127
83,127
84,127
85,127
86,127
87,127
88,127
89,127
90,127
91,127
92,127
93,127
94,127
95,127
96,127
97,127
98,127
99,127
100,127
101,127
102,127
103,127
104,127
105,127
106,127
107,127
108,127
109,127
110,127
111,127
112,127
113,127
114,127
115,127
116,127
117,127
118,127
119,127
120,127
121,127
122,127
123,127
124,127
125,127
126,127
127,127
128,127
129,127
130,127
131,127
132,127
133,127
134,127
135,127
136,127
137,127
138,127
139,127
140,127
141,127
142,127
143,127
144,127
145,127
146,127
147,127
148,127
149,127
150,127
151,127
152,127
153,127
154,127
155,127
156,127
157,127
158,127
159,127
160,127
161,127
162,127
163,127
164,127
165,127
166,127
167,127
168,127
169,127
170,127
171,127
172,127
173,127
174,127
175,127
176,127
177,127
178,127
179,127
180,127
181,127
182,127
183,127
184,127
185,127
186,127
187,127
188,127
189,127
190,127
191,127
192,127
193,127
194,127
195,127
196,127
197,127
198,127
199,127
200,127
201,127
202,127
203,127
204,127
205,127
206,127
207,127
208,127
209,127
210,127
211,127
212,127
213,127
214,127
215,127
216,127
217,127
218,127
219,127
220,127
221,127
222,127
223,127
224,127
225,127
226,127
227,127
228,127
229,127
230,127
231,127
232,127
233,127
234,127
235,127
236,127
237,127
238,127
239,127
240,127
241,127
242,127
243,127
244,127
245,127
246,127
247,127
248,127
249,127
250,127
251,127
252,127
253,127
254,127
255,127
0,127
1,127
2,127
3,127
4,127
5,127
6,127
7,127
8,127
9,127
10,127
11,127
12,127
13,127
14,127
15,127
16,127
17,127
18,127
19,127
20,127
21,127
22,127
23,127
24,127
25,127
26,127
27,127
28,127
29,127
30,127
31,127
32,127
33,127
34,127
35,127
36,127
37,127
38,127
39,127
40,127
41,127
42,127
43,127
44,127
45,127
46,127
47,127
48,127
49,127
50,127
51,127
52,127
53,127
54,127
55,127
56,127
57,127
58,127
59,127
60,127
61,127
62,127
63,127
64,127
65,127
66,127
67,127
68,127
69,127
70,127
71,127
72,127
73,127
74,127
75,127
76,127
77,127
78,127
79,127
80,127
81,127
82,127
83,127
84,127
85,127
86,127
87,127
88,127
89,127
90,127
91,127
92,127
93,127
94,127
95,127
96,127
97,127
98,127
99,127
100,127
101,127
102,127
103,127
104,127
105,127
106,127
107,127
108,127
109,127
110,127
111,127
112,127
113,127
114,127
115,127
116,127
117,127
118,127
119,127
120,127
121,127
122,127
123,127
124,127
125,127
126,127
127,127
128,127
129,127
130,127
131,127
132,127
133,127
134,127
135,127
136,127
137,127
138,127
139,127
140,127
141,127
142,127
143,127
144,127
145,127
146,127
147,127
148,127
149,127
150,127
151,127
152,127
153,127
154,127
155,127
156,127
157,127
158,127
159,127
160,127
161,127
162,127
163,127
164,127
165,127
166,127
167,127
168,127
169,127
170,127
171,127
172,127
173,127
174,127
175,127
176,127
177,127
178,127
179,127
180,127
181,127
182,127
183,127
184,127
185,127
186,127
187,127
188,127
189,127
190,127
191,127
192,127
193,127
194,127
195,127
196,127
197,127
198,127
199,127
200,127
201,127
202,127
203,127
204,127
205,127
206,127
207,127
208,127
209,127
210,127
211,127
212,127
213,127
214,127
215,127
216,127
217,127
218,127
219,127
220,127
221,127
222,127
223,127
224,127
225,127
226,127
227,127
228,127
229,127
230,127
231,127
232,127
233,127
234,127
235,127
236,127
237,127
238,127
239,127
240,127
241,127
242,127
243,127
244,127
245,127
246,127
247,127
248,127
249,127
250,127
251,127
252,127
253,127
254,127
255,127
0,127
1,127
2,127
3,127
4,127
5,127
6,127
7,127
8,127
9,127
10,127
11,127
12,127
13,127
14,127
15,127
16,127
17,127
18,127
19,127
20,127
21,127
22,127
23,127
24,127
25,127
26,127
27,127
28,127
29,127
30,127
31,127
32,127
33,127
34,127
35,127
36,127
37,127
38,127
39,127
40,127
41,127
42,127
43,127
44,127
45,127
46,127
47,127
48,127
49,127
50,127
51,127
52,127
53,127
54,127
55,127
56,127
57,127
58,127
59,127
60,127
61,127
62,127
63,127
64,127
65,127
66,127
67,127
68,127
69,127
70,127
71,127
72,127
73,127
74,127
75,127
76,127
77,127
78,127
79,127
80,127
81,127
82,127
83,127
84,127
85,127
86,127
87,127
88,127
89,127
90,127
91,127
92,127
93,127
94,127
95,127
96,127
97,127
98,127
99,127
100,127
101,127
102,127
103,127
104,127
105,127
106,127
107,127
108,127
109,127
110,127
111,127
112,127
113,127
114,127
115,127
116,127
117,127
118,127
119,127
120,127
121,127
122,127
123,127
124,127
125,127
126,127
127,127
128,127
129,127
130,127
131,127
132,127
133,127
134,127
135,127
136,127
137,127
138,127
139,127
140,127
141,127
142,127
143,127
144,127
145,127
146,127
147,127
148,127
149,127
150,127
151,127
152,127
153,127
154,127
155,127
156,127
157,127
158,127
159,127
160,127
161,127
162,127
163,127
164,127
165,127
166,127
167,127
168,127
169,127
170,127
171,127
172,127
173,127
174,127
175,127
176,127
177,127
178,127
179,127
180,127
181,127
182,127
183,127
184,127
185,127
186,127
187,127
188,127
189,127
190,127
191,127
192,127
193,127
194,127
195,127
196,127
197,127
198,127
199,127
200,127
201,127
202,127
203,127
204,127
205,127
206,127
207,127
208,127
209,127
210,127
211,127
212,127
213,127
214,127
215,127
216,127
217,127
218,127
219,127
220,127
221,127
222,127
223,127
224,127
225,127
226,127
227,127
228,127
229,127
230,127
231,127
232,127
233,127
234,127
235,127
236,127
237,127
238,127
239,127
240,127
241,127
242,127
243,127
244,127
245,127
246,127
247,127
248,127
249,127
250,127
251,127
252,127
253,127
254,127
255,127
0,127
1,127
2,127
3,127
4,127
5,127
6,127
7,127
8,127
9,127
10,127
11,127
12,127
13,127
14,127
15,127
16,127
17,127
18,127
19,127
20,127
21,127
22,127
23,127
24,127
25,127
26,127
27,127
28,127
29,127
30,127
31,127
32,127
33,127
34,127
35,127
36,127
37,127
38,127
39,127
40,127
41,127
42,127
43,127
44,127
45,127
46,127
47,127
48,127
49,127
50,127
51,127
52,127
53,127
54,127
55,127
56,127
57,127
58,127
59,127
60,127
61,127
62,127
63,127
64,127
65,127
66,127
67,127
68,127
69,127
70,127
71,127
72,127
73,127
74,127
75,127
76,127
77,127
78,127
79,127
80,127
81,127
82,127
83,127
84,127
85,127
86,127
87,127
88,127
89,127
90,127
91,127
92,127
93,127
94,127
95,127
96,127
97,127
98,127
99,127
100,127
101,127
102,127
103,127
104,127
105,127
106,127
107,127
108,127
109,127
110,127
111,127
112,127
113,127
114,127
115,127
116,127
117,127
118,127
119,127
120,127
121,127
122,127
123,127
124,127
125,127
126,127
127,127
128,127
129,127
130,127
131,127
132,127
133,127
134,127
135,127
136,127
137,127
138,127
139,127
140,127
141,127
142,127
143,127
144,127
145,127
146,127
147,127
148,127
149,127
150,127
151,127
152,127
153,127
154,127
155,127
156,127
157,127
158,127
159,127
160,127
161,127
162,127
163,127
164,127
165,127
166,127
167,127
168,127
169,127
170,127
171,127
172,127
173,127
174,127
175,127
176,127
177,127
178,127
179,127
180,127
181,127
182,127
183,127
184,127
185,127
186,127
187,127
188,127
189,127
190,127
191,127
192,127
193,127
194,127
195,127
196,127
197,127
198,127
199,127
200,127
201,127
202,127
203,127
204,127
205,127
206,127
207,127
208,127
209,127
210,127
211,127
212,127
213,127
214,127
215,127
216,127
217,127
218,127
219,127
220,127
221,127
222,127
223,127
224,127
225,127
226,127
227,127
228,127
229,127
230,127
231,127
232,127
233,127
234,127
235,127
236,127
237,127
238,127
239,127
240,127
241,127
242,127
243,127
244,127
245,127
246,127
247,127
248,127
249,127
250,127
251,127
252,127
253,127
254,127
255,127
0,127
1,127
2,127
3,127
4,127
5,127
6,127
7,127
8,127
9,127
10,127
11,127
12,127
13,127
14,127
15,127
16,127
17,127
18,127
19,127
20,127
21,127
22,127
23,127
24,127
25,127
26,127
27,127
28,127
29,127
30,127
31,127
32,127
33,127
34,127
35,127
36,127
37,127
38,127
39,127
40,127
41,127
42,127
43,127
44,127
45,127
46,127
47,127
48,127
49,127
50,127
51,127
52,127
53,127
54,127
55,127
56,127
57,127
58,127
59,127
60,127
61,127
62,127
63,127
64,127
65,127
66,127
67,127
68,127
69,127
70,127
71,127
72,127
73,127
74,127
75,127
76,127
77,127
78,127
79,127
80,127
81,127
82,127
83,127
84,127
85,127
86,127
87,127
88,127
89,127
90,127
91,127
92,127
93,127
94,127
95,127
96,127
97,127
98,127
99,127
100,127
101,127
102,127
103,127
104,127
105,127
106,127
107,127
108,127
109,127
110,127
111,127
112,127
113,127
114,127
115,127
116,127
117,127
118,127
119,127
120,127
121,127
122,127
123,127
124,127
125,127
126,127
127,127
128,127
129,127
130,127
131,127
132,127
133,127
134,127
135,127
136,127
137,127
138,127
139,127
140,127
141,127
142,127
143,127
144,127
145,127
146,127
147,127
148,127
149,127
150,127
151,127
152,127
153,127
154,127
155,127
156,127
157,127
158,127
159,127
160,127
161,127
162,127
163,127
164,127
165,127
166,127
167,127
168,127
169,127
170,127
171,127
172,127
173,127
174,127
175,127
176,127
177,127
178,127
179,127
180,127
181,127
182,127
183,127
184,127
185,127
186,127
187,127
188,127
189,127
190,127
191,127
192,127
193,127
194,127
